frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
281,192.168.70.150,192.168.70.129,46422,,8081,,6,22
282,192.168.70.150,192.168.70.129,37894,,502,,6,21
283,192.168.70.129,192.168.70.150,502,,37894,,6,21
284,192.168.70.150,192.168.70.129,37894,,502,,6,21
285,192.168.70.150,192.168.70.129,46430,,8081,,6,23
286,192.168.70.129,192.168.70.150,8081,,46430,,6,23
287,192.168.70.150,192.168.70.129,46430,,8081,,6,23
288,192.168.70.150,192.168.70.129,46430,,8081,,6,23
289,192.168.70.129,192.168.70.150,8081,,46430,,6,23
290,192.168.70.129,192.168.70.150,8081,,46430,,6,23
291,192.168.70.129,192.168.70.150,8081,,46430,,6,23
292,192.168.70.150,192.168.70.129,46430,,8081,,6,23
293,192.168.70.150,192.168.70.129,46430,,8081,,6,23
294,192.168.70.129,192.168.70.150,8081,,46430,,6,23
295,192.168.70.150,192.168.70.129,46430,,8081,,6,23
296,192.168.70.150,192.168.70.129,46430,,8081,,6,23
297,192.168.70.129,192.168.70.150,8081,,46430,,6,23
298,192.168.70.150,192.168.70.129,46430,,8081,,6,23
299,192.168.70.150,192.168.70.129,37894,,502,,6,21
300,192.168.70.129,192.168.70.150,502,,37894,,6,21
301,192.168.70.150,192.168.70.129,37894,,502,,6,21
302,192.168.70.150,192.168.70.129,46434,,8081,,6,24
303,192.168.70.129,192.168.70.150,8081,,46434,,6,24
304,192.168.70.150,192.168.70.129,46434,,8081,,6,24
305,192.168.70.150,192.168.70.129,46434,,8081,,6,24
306,192.168.70.129,192.168.70.150,8081,,46434,,6,24
307,192.168.70.129,192.168.70.150,8081,,46434,,6,24
308,192.168.70.129,192.168.70.150,8081,,46434,,6,24
309,192.168.70.150,192.168.70.129,46434,,8081,,6,24
310,192.168.70.150,192.168.70.129,46434,,8081,,6,24
311,192.168.70.129,192.168.70.150,8081,,46434,,6,24
312,192.168.70.150,192.168.70.129,46434,,8081,,6,24
313,192.168.70.150,192.168.70.129,46434,,8081,,6,24
314,192.168.70.129,192.168.70.150,8081,,46434,,6,24
315,192.168.70.150,192.168.70.129,46434,,8081,,6,24
316,192.168.70.150,192.168.70.129,37894,,502,,6,21
317,192.168.70.129,192.168.70.150,502,,37894,,6,21
318,192.168.70.150,192.168.70.129,37894,,502,,6,21
319,192.168.70.150,192.168.70.129,46440,,8081,,6,25
320,192.168.70.129,192.168.70.150,8081,,46440,,6,25
321,192.168.70.150,192.168.70.129,46440,,8081,,6,25
322,192.168.70.150,192.168.70.129,46440,,8081,,6,25
323,192.168.70.129,192.168.70.150,8081,,46440,,6,25
324,192.168.70.129,192.168.70.150,8081,,46440,,6,25
325,192.168.70.150,192.168.70.129,46440,,8081,,6,25
326,192.168.70.129,192.168.70.150,8081,,46440,,6,25
327,192.168.70.150,192.168.70.129,46440,,8081,,6,25
328,192.168.70.150,192.168.70.129,46440,,8081,,6,25
329,192.168.70.129,192.168.70.150,8081,,46440,,6,25
330,192.168.70.150,192.168.70.129,46440,,8081,,6,25
331,192.168.70.150,192.168.70.129,37894,,502,,6,21
332,192.168.70.129,192.168.70.150,502,,37894,,6,21
333,192.168.70.150,192.168.70.129,37894,,502,,6,21
334,192.168.70.150,192.168.70.129,46452,,8081,,6,26
335,192.168.70.129,192.168.70.150,8081,,46452,,6,26
336,192.168.70.150,192.168.70.129,46452,,8081,,6,26
337,192.168.70.150,192.168.70.129,46452,,8081,,6,26
338,192.168.70.129,192.168.70.150,8081,,46452,,6,26
339,192.168.70.129,192.168.70.150,8081,,46452,,6,26
340,192.168.70.129,192.168.70.150,8081,,46452,,6,26
341,192.168.70.150,192.168.70.129,46452,,8081,,6,26
342,192.168.70.150,192.168.70.129,46452,,8081,,6,26
343,192.168.70.129,192.168.70.150,8081,,46452,,6,26
344,192.168.70.150,192.168.70.129,46452,,8081,,6,26
345,192.168.70.150,192.168.70.129,46452,,8081,,6,26
346,192.168.70.129,192.168.70.150,8081,,46452,,6,26
347,192.168.70.150,192.168.70.129,46452,,8081,,6,26
348,,,,,,,,N/A
349,192.168.70.150,192.168.70.129,37894,,502,,6,21
350,192.168.70.129,192.168.70.150,502,,37894,,6,21
351,192.168.70.150,192.168.70.129,37894,,502,,6,21
352,192.168.70.150,192.168.70.129,46460,,8081,,6,27
353,192.168.70.129,192.168.70.150,8081,,46460,,6,27
354,192.168.70.150,192.168.70.129,46460,,8081,,6,27
355,192.168.70.150,192.168.70.129,46460,,8081,,6,27
356,192.168.70.129,192.168.70.150,8081,,46460,,6,27
357,192.168.70.129,192.168.70.150,8081,,46460,,6,27
358,192.168.70.129,192.168.70.150,8081,,46460,,6,27
359,192.168.70.150,192.168.70.129,46460,,8081,,6,27
360,192.168.70.150,192.168.70.129,46460,,8081,,6,27
361,192.168.70.129,192.168.70.150,8081,,46460,,6,27
362,192.168.70.150,192.168.70.129,46460,,8081,,6,27
363,192.168.70.150,192.168.70.129,46460,,8081,,6,27
364,192.168.70.129,192.168.70.150,8081,,46460,,6,27
365,192.168.70.150,192.168.70.129,46460,,8081,,6,27
366,,,,,,,,N/A
367,192.168.70.150,192.168.70.129,37894,,502,,6,21
368,192.168.70.129,192.168.70.150,502,,37894,,6,21
369,192.168.70.150,192.168.70.129,37894,,502,,6,21
370,192.168.70.129,84.17.62.6,49306,,443,,6,7
371,84.17.62.6,192.168.70.129,443,,49306,,6,7
372,,,,,,,,N/A
373,192.168.70.150,192.168.70.129,46476,,8081,,6,28
374,192.168.70.129,192.168.70.150,8081,,46476,,6,28
375,192.168.70.150,192.168.70.129,46476,,8081,,6,28
376,192.168.70.150,192.168.70.129,46476,,8081,,6,28
377,192.168.70.129,192.168.70.150,8081,,46476,,6,28
378,192.168.70.129,192.168.70.150,8081,,46476,,6,28
379,192.168.70.129,192.168.70.150,8081,,46476,,6,28
380,192.168.70.150,192.168.70.129,46476,,8081,,6,28
381,192.168.70.150,192.168.70.129,46476,,8081,,6,28
382,192.168.70.129,192.168.70.150,8081,,46476,,6,28
383,192.168.70.150,192.168.70.129,46476,,8081,,6,28
384,192.168.70.150,192.168.70.129,46476,,8081,,6,28
