frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
294,192.168.70.150,192.168.70.129,56714,,8081,,6,19
295,192.168.70.129,192.168.70.150,8081,,56714,,6,19
296,192.168.70.150,192.168.70.129,56714,,8081,,6,19
297,192.168.70.150,192.168.70.129,46950,,502,,6,1
298,192.168.70.129,192.168.70.150,502,,46950,,6,1
299,192.168.70.150,192.168.70.129,46950,,502,,6,1
300,,,,,,,,N/A
301,192.168.70.150,192.168.70.129,56718,,8081,,6,20
302,192.168.70.129,192.168.70.150,8081,,56718,,6,20
303,192.168.70.150,192.168.70.129,56718,,8081,,6,20
304,192.168.70.150,192.168.70.129,56718,,8081,,6,20
305,192.168.70.129,192.168.70.150,8081,,56718,,6,20
306,192.168.70.129,192.168.70.150,8081,,56718,,6,20
307,192.168.70.129,192.168.70.150,8081,,56718,,6,20
308,192.168.70.150,192.168.70.129,56718,,8081,,6,20
309,192.168.70.150,192.168.70.129,56718,,8081,,6,20
310,192.168.70.129,192.168.70.150,8081,,56718,,6,20
311,192.168.70.150,192.168.70.129,56718,,8081,,6,20
312,192.168.70.150,192.168.70.129,56718,,8081,,6,20
313,192.168.70.129,192.168.70.150,8081,,56718,,6,20
314,192.168.70.150,192.168.70.129,56718,,8081,,6,20
315,,,,,,,,N/A
316,192.168.70.150,192.168.70.129,46950,,502,,6,1
317,192.168.70.129,192.168.70.150,502,,46950,,6,1
318,192.168.70.150,192.168.70.129,46950,,502,,6,1
319,192.168.70.150,192.168.70.129,56732,,8081,,6,21
320,192.168.70.129,192.168.70.150,8081,,56732,,6,21
321,192.168.70.150,192.168.70.129,56732,,8081,,6,21
322,192.168.70.150,192.168.70.129,56732,,8081,,6,21
323,192.168.70.129,192.168.70.150,8081,,56732,,6,21
324,192.168.70.129,192.168.70.150,8081,,56732,,6,21
325,192.168.70.129,192.168.70.150,8081,,56732,,6,21
326,192.168.70.150,192.168.70.129,56732,,8081,,6,21
327,192.168.70.150,192.168.70.129,56732,,8081,,6,21
328,192.168.70.129,192.168.70.150,8081,,56732,,6,21
329,192.168.70.150,192.168.70.129,56732,,8081,,6,21
330,192.168.70.150,192.168.70.129,56732,,8081,,6,21
331,192.168.70.129,192.168.70.150,8081,,56732,,6,21
332,192.168.70.150,192.168.70.129,56732,,8081,,6,21
333,,,,,,,,N/A
334,192.168.70.150,192.168.70.129,46950,,502,,6,1
335,192.168.70.129,192.168.70.150,502,,46950,,6,1
336,192.168.70.150,192.168.70.129,46950,,502,,6,1
337,192.168.70.150,192.168.70.129,56744,,8081,,6,22
338,192.168.70.129,192.168.70.150,8081,,56744,,6,22
