frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
2612,198.55.107.156,10.7.10.103,80,,49204,,6,8
2613,10.7.10.103,198.55.107.156,49204,,80,,6,8
2614,198.55.107.156,10.7.10.103,80,,49204,,6,8
2615,198.55.107.156,10.7.10.103,80,,49204,,6,8
2616,198.55.107.156,10.7.10.103,80,,49204,,6,8
2617,198.55.107.156,10.7.10.103,80,,49204,,6,8
2618,198.55.107.156,10.7.10.103,80,,49204,,6,8
2619,10.7.10.103,198.55.107.156,49204,,80,,6,8
2620,10.7.10.103,198.55.107.156,49204,,80,,6,8
2621,10.7.10.103,198.55.107.156,49204,,80,,6,8
2622,198.55.107.156,10.7.10.103,80,,49204,,6,8
2623,198.55.107.156,10.7.10.103,80,,49204,,6,8
2624,10.7.10.103,198.55.107.156,49204,,80,,6,8
2625,198.55.107.156,10.7.10.103,80,,49204,,6,8
2626,198.55.107.156,10.7.10.103,80,,49204,,6,8
2627,198.55.107.156,10.7.10.103,80,,49204,,6,8
2628,198.55.107.156,10.7.10.103,80,,49204,,6,8
2629,10.7.10.103,198.55.107.156,49204,,80,,6,8
2630,198.55.107.156,10.7.10.103,80,,49204,,6,8
2631,198.55.107.156,10.7.10.103,80,,49204,,6,8
2632,198.55.107.156,10.7.10.103,80,,49204,,6,8
2633,198.55.107.156,10.7.10.103,80,,49204,,6,8
2634,198.55.107.156,10.7.10.103,80,,49204,,6,8
2635,198.55.107.156,10.7.10.103,80,,49204,,6,8
2636,198.55.107.156,10.7.10.103,80,,49204,,6,8
2637,198.55.107.156,10.7.10.103,80,,49204,,6,8
2638,198.55.107.156,10.7.10.103,80,,49204,,6,8
2639,198.55.107.156,10.7.10.103,80,,49204,,6,8
2640,198.55.107.156,10.7.10.103,80,,49204,,6,8
2641,198.55.107.156,10.7.10.103,80,,49204,,6,8
2642,10.7.10.103,198.55.107.156,49204,,80,,6,8
2643,198.55.107.156,10.7.10.103,80,,49204,,6,8
2644,198.55.107.156,10.7.10.103,80,,49204,,6,8
2645,10.7.10.103,198.55.107.156,49204,,80,,6,8
2646,198.55.107.156,10.7.10.103,80,,49204,,6,8
2647,198.55.107.156,10.7.10.103,80,,49204,,6,8
2648,198.55.107.156,10.7.10.103,80,,49204,,6,8
2649,10.7.10.103,198.55.107.156,49204,,80,,6,8
2650,198.55.107.156,10.7.10.103,80,,49204,,6,8
2651,198.55.107.156,10.7.10.103,80,,49204,,6,8
2652,10.7.10.103,198.55.107.156,49204,,80,,6,8
2653,198.55.107.156,10.7.10.103,80,,49204,,6,8
2654,198.55.107.156,10.7.10.103,80,,49204,,6,8
2655,198.55.107.156,10.7.10.103,80,,49204,,6,8
2656,10.7.10.103,198.55.107.156,49204,,80,,6,8
2657,10.7.10.103,198.55.107.156,49204,,80,,6,8
2658,198.55.107.156,10.7.10.103,80,,49204,,6,8
2659,198.55.107.156,10.7.10.103,80,,49204,,6,8
2660,198.55.107.156,10.7.10.103,80,,49204,,6,8
2661,198.55.107.156,10.7.10.103,80,,49204,,6,8
