frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
257,127.0.0.1,127.0.0.1,42588,,8081,,6,41
258,127.0.0.1,127.0.0.1,42588,,8081,,6,41
259,127.0.0.1,127.0.0.1,42588,,8081,,6,41
260,127.0.0.1,127.0.0.1,42588,,8081,,6,41
261,127.0.0.1,127.0.0.1,42602,,8081,,6,42
262,127.0.0.1,127.0.0.1,42602,,8081,,6,42
263,127.0.0.1,127.0.0.1,42602,,8081,,6,42
264,127.0.0.1,127.0.0.1,42602,,8081,,6,42
265,127.0.0.1,127.0.0.1,42602,,8081,,6,42
266,127.0.0.1,127.0.0.1,42602,,8081,,6,42
267,127.0.0.1,127.0.0.1,42602,,8081,,6,42
268,127.0.0.1,127.0.0.1,42602,,8081,,6,42
269,127.0.0.1,127.0.0.1,42618,,8081,,6,43
270,127.0.0.1,127.0.0.1,42618,,8081,,6,43
271,127.0.0.1,127.0.0.1,42618,,8081,,6,43
272,127.0.0.1,127.0.0.1,42618,,8081,,6,43
273,127.0.0.1,127.0.0.1,42618,,8081,,6,43
274,127.0.0.1,127.0.0.1,42628,,8081,,6,44
275,127.0.0.1,127.0.0.1,42628,,8081,,6,44
276,127.0.0.1,127.0.0.1,42638,,8081,,6,45
277,127.0.0.1,127.0.0.1,42638,,8081,,6,45
278,127.0.0.1,127.0.0.1,42650,,8081,,6,46
279,127.0.0.1,127.0.0.1,42650,,8081,,6,46
280,127.0.0.1,127.0.0.1,42650,,8081,,6,46
281,127.0.0.1,127.0.0.1,42638,,8081,,6,45
282,127.0.0.1,127.0.0.1,42628,,8081,,6,44
283,127.0.0.1,127.0.0.1,42662,,8081,,6,47
284,127.0.0.1,127.0.0.1,42662,,8081,,6,47
285,127.0.0.1,127.0.0.1,42662,,8081,,6,47
286,127.0.0.1,127.0.0.1,42666,,8081,,6,48
287,127.0.0.1,127.0.0.1,42666,,8081,,6,48
288,127.0.0.1,127.0.0.1,42666,,8081,,6,48
289,127.0.0.1,127.0.0.1,42628,,8081,,6,44
290,127.0.0.1,127.0.0.1,42618,,8081,,6,43
291,127.0.0.1,127.0.0.1,42628,,8081,,6,44
292,127.0.0.1,127.0.0.1,42678,,8081,,6,49
293,127.0.0.1,127.0.0.1,42678,,8081,,6,49
294,127.0.0.1,127.0.0.1,42678,,8081,,6,49
295,127.0.0.1,127.0.0.1,42690,,8081,,6,50
296,127.0.0.1,127.0.0.1,42690,,8081,,6,50
297,127.0.0.1,127.0.0.1,42690,,8081,,6,50
298,127.0.0.1,127.0.0.1,42628,,8081,,6,44
299,127.0.0.1,127.0.0.1,42638,,8081,,6,45
300,127.0.0.1,127.0.0.1,42650,,8081,,6,46
301,127.0.0.1,127.0.0.1,42638,,8081,,6,45
302,127.0.0.1,127.0.0.1,42638,,8081,,6,45
303,127.0.0.1,127.0.0.1,42650,,8081,,6,46
304,127.0.0.1,127.0.0.1,42704,,8081,,6,51
305,127.0.0.1,127.0.0.1,42650,,8081,,6,46
306,127.0.0.1,127.0.0.1,42704,,8081,,6,51
307,127.0.0.1,127.0.0.1,42712,,8081,,6,52
308,127.0.0.1,127.0.0.1,42712,,8081,,6,52
309,127.0.0.1,127.0.0.1,42704,,8081,,6,51
310,127.0.0.1,127.0.0.1,42712,,8081,,6,52
311,127.0.0.1,127.0.0.1,42678,,8081,,6,49
312,127.0.0.1,127.0.0.1,42678,,8081,,6,49
313,127.0.0.1,127.0.0.1,42690,,8081,,6,50
314,127.0.0.1,127.0.0.1,42678,,8081,,6,49
315,127.0.0.1,127.0.0.1,42690,,8081,,6,50
316,127.0.0.1,127.0.0.1,42718,,8081,,6,53
317,127.0.0.1,127.0.0.1,42718,,8081,,6,53
318,127.0.0.1,127.0.0.1,42718,,8081,,6,53
319,127.0.0.1,127.0.0.1,42690,,8081,,6,50
320,127.0.0.1,127.0.0.1,42662,,8081,,6,47
321,127.0.0.1,127.0.0.1,42666,,8081,,6,48
322,127.0.0.1,127.0.0.1,42662,,8081,,6,47
323,127.0.0.1,127.0.0.1,42662,,8081,,6,47
324,127.0.0.1,127.0.0.1,42666,,8081,,6,48
325,127.0.0.1,127.0.0.1,42666,,8081,,6,48
326,127.0.0.1,127.0.0.1,42704,,8081,,6,51
327,127.0.0.1,127.0.0.1,42704,,8081,,6,51
328,127.0.0.1,127.0.0.1,42704,,8081,,6,51
329,127.0.0.1,127.0.0.1,42712,,8081,,6,52
330,127.0.0.1,127.0.0.1,42718,,8081,,6,53
331,127.0.0.1,127.0.0.1,42718,,8081,,6,53
332,127.0.0.1,127.0.0.1,42718,,8081,,6,53
333,127.0.0.1,127.0.0.1,42712,,8081,,6,52
334,127.0.0.1,127.0.0.1,42712,,8081,,6,52
335,127.0.0.1,127.0.0.1,42724,,8081,,6,54
336,127.0.0.1,127.0.0.1,42724,,8081,,6,54
337,127.0.0.1,127.0.0.1,42724,,8081,,6,54
338,127.0.0.1,127.0.0.1,42736,,8081,,6,55
339,127.0.0.1,127.0.0.1,42736,,8081,,6,55
340,127.0.0.1,127.0.0.1,42736,,8081,,6,55
341,127.0.0.1,127.0.0.1,42724,,8081,,6,54
342,127.0.0.1,127.0.0.1,42724,,8081,,6,54
343,127.0.0.1,127.0.0.1,42724,,8081,,6,54
344,127.0.0.1,127.0.0.1,42724,,8081,,6,54
345,127.0.0.1,127.0.0.1,42736,,8081,,6,55
346,127.0.0.1,127.0.0.1,42736,,8081,,6,55
347,127.0.0.1,127.0.0.1,42736,,8081,,6,55
348,127.0.0.1,127.0.0.1,42738,,8081,,6,56
349,127.0.0.1,127.0.0.1,42738,,8081,,6,56
350,127.0.0.1,127.0.0.1,42738,,8081,,6,56
351,127.0.0.1,127.0.0.1,42738,,8081,,6,56
352,127.0.0.1,127.0.0.1,42738,,8081,,6,56
353,127.0.0.1,127.0.0.1,42738,,8081,,6,56
